Timestamp,Mode,Index,Ball_State,Ball_Pos_X,Ball_Pos_Y,Ball_Pos_Z,Hand_Pos_X,Hand_Pos_Y,Hand_Pos_Z,Shift,Cumulative_Omission
74.19956,PrismAdaptation,13,Caught,-0.01435224,1.134234,0.6122003,-0.01899834,1.095768,0.5339007,-20,0
76.73914,PrismAdaptation,14,Caught,0.2513444,0.954515,0.5640949,0.2812946,0.9157143,0.489345,-20,0
79.27871,PrismAdaptation,15,Caught,0.08201636,1.13425,0.4500167,0.09013252,1.090275,0.4671282,-20,0
81.91827,PrismAdaptation,16,Caught,-0.1245431,0.946375,0.5917048,-0.1214153,0.9243813,0.5428118,-20,0
84.45784,PrismAdaptation,17,Caught,0.1150644,1.109002,0.5350419,0.1201618,1.060978,0.4630999,-20,0
86.87743,PrismAdaptation,18,Caught,-0.1698635,1.13162,0.4548141,-0.1355755,1.092228,0.4145159,-20,0
89.33702,PrismAdaptation,19,Caught,0.2437997,1.035224,0.5834438,0.2528523,1.018009,0.5094866,-20,0
91.8166,PrismAdaptation,20,Caught,-0.4263947,1.15818,0.3307778,-0.3974163,1.069157,0.2864642,-20,0
94.2162,PrismAdaptation,21,Caught,-0.06052211,1.132113,0.5128489,-0.05366631,1.110172,0.454555,-20,0
96.75578,PrismAdaptation,22,Caught,-0.1730943,1.134437,0.5727261,-0.1242229,1.107487,0.5127825,-20,0
99.39533,PrismAdaptation,23,Caught,0.2486862,0.9455628,0.5520407,0.2517536,0.9159584,0.4742083,-20,0
101.7949,PrismAdaptation,24,Caught,-0.2886015,1.127967,0.3547067,-0.2908489,1.091984,0.3218645,-20,0
104.1545,PrismAdaptation,25,Caught,-0.4563545,0.988658,0.4088591,-0.4329388,0.9202309,0.3636126,-20,0
106.7141,PrismAdaptation,26,Caught,-0.1539768,0.92531,0.4545667,-0.1673138,0.9046059,0.4347796,-20,0
109.3337,PrismAdaptation,27,Caught,0.03975835,0.9949637,0.6127208,0.08671455,0.9546547,0.5310931,-20,0
111.8532,PrismAdaptation,28,Caught,0.304508,0.9426339,0.5072323,0.2978962,0.90131,0.4422259,-20,0
114.3128,PrismAdaptation,29,Caught,-0.2284201,1.131425,0.4117153,-0.223222,1.088932,0.3929095,-20,0
116.7524,PrismAdaptation,30,Caught,0.06988631,1.134523,0.450536,0.1051472,1.093449,0.4610247,-20,0
119.212,PrismAdaptation,31,Caught,0.2335541,0.9370949,0.4708296,0.2158649,0.8814125,0.4651751,-20,0
121.7516,PrismAdaptation,32,Caught,0.2599929,1.065171,0.5419151,0.2845905,1.015446,0.4775042,-20,0
124.3911,PrismAdaptation,33,Caught,-0.2357634,1.085151,0.4980319,-0.2144329,1.055363,0.4591936,-20,0
127.0907,PrismAdaptation,34,Caught,0.0971842,0.965129,0.5511587,0.07841377,0.9331703,0.5248675,-20,0
129.5709,PrismAdaptation,35,Caught,-0.214009,0.9261796,0.4160893,-0.2184612,0.9193764,0.3207659,-20,0
132.1514,PrismAdaptation,36,Caught,0.2733743,1.132479,0.4734982,0.2554157,1.084171,0.4455218,-20,0
134.6119,PrismAdaptation,37,Caught,0.2010035,1.103307,0.517802,0.2259968,1.059879,0.4350237,-20,0
137.0925,PrismAdaptation,38,Caught,-0.2875292,0.9642668,0.4556235,-0.2729046,0.909977,0.4294085,-20,0
139.713,PrismAdaptation,39,Caught,-0.134644,1.134338,0.5465158,-0.1002972,1.109074,0.5086321,-20,0
146.5145,DeviationTest,0,Hidden,0,1.031037,0.4442098,-0.008012012,1.029118,0.3465227,-20,NA
148.835,DeviationTest,1,Hidden,0.25,1.031037,0.3442098,0.2456501,1.013371,0.2990374,-20,NA
151.0354,DeviationTest,2,Hidden,0.25,1.031037,0.3442098,0.2140339,1.020084,0.2588763,-20,NA
153.1559,DeviationTest,3,Hidden,-0.25,1.031037,0.3442098,-0.2099163,1.02631,0.2454485,-20,NA
155.2363,DeviationTest,4,Hidden,-0.25,1.031037,0.3442098,-0.1881878,1.010563,0.2141985,-20,NA
157.2168,DeviationTest,5,Hidden,0,1.031037,0.4442098,-0.005204394,1.00861,0.3155169,-20,NA
