Timestamp,Mode,Index,Ball_State,Ball_Pos_X,Ball_Pos_Y,Ball_Pos_Z,Hand_Pos_X,Hand_Pos_Y,Hand_Pos_Z,Shift,Cumulative_Omission
105.1144,PrismAdaptation,24,Caught,-0.2749946,0.9427248,0.5914084,-0.2469403,0.8832436,0.5091907,-10,1
107.6939,PrismAdaptation,25,Caught,-0.4036767,0.8877897,0.5621925,-0.3702313,0.8521156,0.4662219,-10,1
110.3735,PrismAdaptation,26,Caught,0.1417434,1.13271,0.6068607,0.1429523,1.092106,0.5127307,-10,1
112.9331,PrismAdaptation,27,Caught,0.34725,1.187442,0.4891506,0.3374103,1.13361,0.4305774,-10,1
115.3727,PrismAdaptation,28,Caught,0.09209596,1.158908,0.5456954,0.0996173,1.135319,0.4986926,-10,1
117.8522,PrismAdaptation,29,Caught,-0.4103631,1.133047,0.5971435,-0.3874432,1.085392,0.5100452,-10,1
120.2918,PrismAdaptation,30,Caught,-0.08723192,1.151827,0.5490415,-0.07970399,1.120304,0.5155383,-10,1
122.6314,PrismAdaptation,31,Caught,0.1543415,0.8958404,0.6066017,0.1795734,0.9032631,0.5126086,-10,1
124.991,PrismAdaptation,32,Caught,-0.09045112,1.099546,0.5913547,-0.07140321,1.058048,0.5544788,-10,1
127.3906,PrismAdaptation,33,Caught,-0.1898198,1.160129,0.5590622,-0.1816327,1.099308,0.5187122,-10,1
129.8109,PrismAdaptation,34,Caught,0.3101859,1.180412,0.5198599,0.3029864,1.136173,0.4565784,-10,1
132.1314,PrismAdaptation,35,Caught,0.3149788,0.9407346,0.5235763,0.331673,0.8972816,0.4496204,-10,1
134.4719,PrismAdaptation,36,Caught,0.0330095,1.164613,0.5970619,0.04114562,1.134586,0.5084583,-10,1
137.0525,PrismAdaptation,37,Caught,0.4243664,0.9504425,0.5509265,0.3845294,0.9437904,0.4762317,-10,1
139.433,PrismAdaptation,38,Caught,0.102314,1.16815,0.5914402,0.1003497,1.115177,0.5278674,-10,1
141.9735,PrismAdaptation,39,Caught,-0.0929824,0.9797135,0.624626,-0.09630555,0.9524574,0.5780383,-10,1
148.6549,DeviationTest,0,Hidden,0,1.028827,0.5604841,-0.04540223,1.040104,0.4419299,-10,NA
150.6554,DeviationTest,1,Hidden,0,1.028827,0.5604841,-0.03453797,1.039982,0.4344836,-10,NA
152.5758,DeviationTest,2,Hidden,-0.25,1.028827,0.5016397,-0.2386395,1.015202,0.3242542,-10,NA
154.4562,DeviationTest,3,Hidden,-0.25,1.028827,0.5016397,-0.2204511,1.036076,0.3148547,-10,NA
156.2966,DeviationTest,4,Hidden,0.25,1.028827,0.5016397,0.1904376,1.049381,0.3528186,-10,NA
158.177,DeviationTest,5,Hidden,0.25,1.028827,0.5016397,0.2246173,1.034733,0.3559924,-10,NA
